trial,key,time,id,type,shadow,setsize,stimulus
11103,right,1358.82771015167,24,flat,FALSE,6,present
11104,right,1567.83139705658,24,flat,FALSE,6,present
11105,right,893.546938896179,24,flat,FALSE,6,present
11106,right,1889.59217071533,24,flat,FALSE,6,present
11107,right,1618.8257932663,24,flat,FALSE,6,present
11108,right,1030.43508529663,24,flat,FALSE,6,present
11109,right,2077.93354988098,24,flat,FALSE,6,present
11110,right,1350.64506530762,24,flat,FALSE,6,present
11111,left,1587.95893192291,24,flat,FALSE,6,absent
11112,left,2418.82824897766,24,flat,FALSE,6,absent
11113,left,2058.87126922607,24,flat,FALSE,6,absent
11114,right,1483.37209224701,24,flat,FALSE,6,absent
11115,left,1931.69367313385,24,flat,FALSE,6,absent
11116,left,1921.10455036163,24,flat,FALSE,6,absent
11117,left,1978.67465019226,24,flat,FALSE,6,absent
11118,left,1760.11824607849,24,flat,FALSE,6,absent
11119,left,1839.90693092346,24,flat,FALSE,6,absent
11120,left,2308.18438529968,24,flat,FALSE,6,absent
11121,right,1810.64641475677,24,flat,FALSE,9,present
11122,right,1308.38108062744,24,flat,FALSE,9,present
11123,right,749.345123767853,24,flat,FALSE,9,present
11124,right,729.92467880249,24,flat,FALSE,9,present
11125,right,1182.43408203125,24,flat,FALSE,9,present
11126,right,2649.08742904663,24,flat,FALSE,9,present
11127,right,1138.14091682434,24,flat,FALSE,9,present
11128,right,1404.92582321167,24,flat,FALSE,9,present
11129,right,1518.86904239654,24,flat,FALSE,9,present
11130,right,1919.51847076416,24,flat,FALSE,9,present
11131,right,1092.42403507233,24,flat,FALSE,9,present
11132,right,1531.87620639801,24,flat,FALSE,9,present
11133,right,1587.87989616394,24,flat,FALSE,9,present
11134,right,1218.7534570694,24,flat,FALSE,9,present
11135,right,1358.18588733673,24,flat,FALSE,9,present
11136,right,1730.50975799561,24,flat,FALSE,9,present
11137,right,1119.03977394104,24,flat,FALSE,9,present
11138,right,999.36056137085,24,flat,FALSE,9,present
11139,right,2239.56322669983,24,flat,FALSE,9,present
11140,right,897.900342941284,24,flat,FALSE,9,present
11141,right,1447.3249912262,24,flat,FALSE,9,present
11142,right,919.327616691589,24,flat,FALSE,9,present
11143,right,890.150785446167,24,flat,FALSE,9,present
11144,right,749.923288822174,24,flat,FALSE,9,present
11145,right,547.126293182373,24,flat,FALSE,9,present
11146,left,2777.75311470032,24,flat,FALSE,9,present
11147,right,1899.33240413666,24,flat,FALSE,9,present
11148,right,1047.46961593628,24,flat,FALSE,9,present
11149,right,1061.88559532166,24,flat,FALSE,9,present
11150,right,1501.89137458801,24,flat,FALSE,9,present
11151,NA,NA,24,flat,FALSE,9,absent
11152,left,2809.96799468994,24,flat,FALSE,9,absent
11153,left,2714.12634849548,24,flat,FALSE,9,absent
11154,left,3120.54705619812,24,flat,FALSE,9,absent
11155,left,3109.65514183044,24,flat,FALSE,9,absent
11156,left,3280.66825866699,24,flat,FALSE,9,absent
11157,left,3136.59739494324,24,flat,FALSE,9,absent
11158,left,2373.22187423706,24,flat,FALSE,9,absent
11159,left,2103.14917564392,24,flat,FALSE,9,absent
11160,left,3286.6837978363,24,flat,FALSE,9,absent
11161,right,855.693459510803,24,flat,TRUE,3,present
11162,right,1173.36535453796,24,flat,TRUE,3,present
11163,right,845.610380172729,24,flat,TRUE,3,present
11164,right,1407.13346004486,24,flat,TRUE,3,present
11165,right,705.201864242554,24,flat,TRUE,3,present
11166,right,780.755221843719,24,flat,TRUE,3,present
11167,right,1248.10302257538,24,flat,TRUE,3,present
11168,right,767.679631710052,24,flat,TRUE,3,present
11169,right,561.495721340179,24,flat,TRUE,3,present
11170,right,734.204888343811,24,flat,TRUE,3,present
11171,right,561.049282550812,24,flat,TRUE,3,present
11172,right,719.608962535858,24,flat,TRUE,3,present
11173,right,1032.47034549713,24,flat,TRUE,3,present
11174,right,1930.93073368073,24,flat,TRUE,3,present
11175,right,918.15859079361,24,flat,TRUE,3,present
11176,right,1258.8015794754,24,flat,TRUE,3,present
11177,right,1264.61315155029,24,flat,TRUE,3,present
11178,right,1382.44318962097,24,flat,TRUE,3,present
11179,right,853.062629699707,24,flat,TRUE,3,present
11180,right,581.375598907471,24,flat,TRUE,3,present
11181,right,1166.23735427856,24,flat,TRUE,3,present
11182,right,704.574108123779,24,flat,TRUE,3,present
11183,right,575.245261192322,24,flat,TRUE,3,present
11184,right,664.241671562195,24,flat,TRUE,3,present
11185,right,1002.01225280762,24,flat,TRUE,3,present
11186,right,938.244760036469,24,flat,TRUE,3,present
11187,right,2590.32130241394,24,flat,TRUE,3,present
11188,right,1273.98252487183,24,flat,TRUE,3,present
11189,right,640.751779079437,24,flat,TRUE,3,present
11190,right,906.637907028198,24,flat,TRUE,3,present
11191,left,1774.00875091553,24,flat,TRUE,3,absent
11192,right,790.891051292419,24,flat,TRUE,3,absent
11193,left,1186.84041500092,24,flat,TRUE,3,absent
11194,left,1314.36765193939,24,flat,TRUE,3,absent
11195,left,1342.68069267273,24,flat,TRUE,3,absent
11196,left,1764.01352882385,24,flat,TRUE,3,absent
11197,left,1092.99230575562,24,flat,TRUE,3,absent
11198,left,1015.19119739532,24,flat,TRUE,3,absent
11199,left,1524.23071861267,24,flat,TRUE,3,absent
11200,left,1451.85661315918,24,flat,TRUE,3,absent
11201,right,2274.11937713623,24,flat,TRUE,6,present
11202,right,1292.77896881103,24,flat,TRUE,6,present
11203,right,1058.5161447525,24,flat,TRUE,6,present
11204,right,1009.68074798584,24,flat,TRUE,6,present
11205,right,1748.32737445831,24,flat,TRUE,6,present
11206,right,1200.93309879303,24,flat,TRUE,6,present
11207,right,952.029168605804,24,flat,TRUE,6,present
11208,right,1808.7842464447,24,flat,TRUE,6,present
11209,right,776.738107204437,24,flat,TRUE,6,present
11210,right,1180.93323707581,24,flat,TRUE,6,present
11211,right,1064.3949508667,24,flat,TRUE,6,present
11212,right,984.913468360901,24,flat,TRUE,6,present
11213,right,1400.61521530151,24,flat,TRUE,6,present
11214,right,751.975297927856,24,flat,TRUE,6,present
11215,right,1852.92339324951,24,flat,TRUE,6,present
11216,right,1026.08644962311,24,flat,TRUE,6,present
11217,right,675.066828727722,24,flat,TRUE,6,present
11218,right,1672.19614982605,24,flat,TRUE,6,present
11219,right,735.518932342529,24,flat,TRUE,6,present
11220,right,1129.26244735718,24,flat,TRUE,6,present
11221,right,846.71026468277,24,flat,TRUE,6,present
11222,left,680.989801883698,24,flat,TRUE,6,present
11223,right,830.221772193909,24,flat,TRUE,6,present
11224,right,1812.76202201843,24,flat,TRUE,6,present
11225,right,791.165053844452,24,flat,TRUE,6,present
11226,right,2859.09581184387,24,flat,TRUE,6,present
11227,left,1747.17605113983,24,flat,TRUE,6,present
11228,right,1603.66094112396,24,flat,TRUE,6,present
11229,right,683.050692081451,24,flat,TRUE,6,present
11230,right,1173.42245578766,24,flat,TRUE,6,present
11231,left,2094.7048664093,24,flat,TRUE,6,absent
11232,left,2387.86435127258,24,flat,TRUE,6,absent
11233,left,1678.50780487061,24,flat,TRUE,6,absent
11234,left,2032.21297264099,24,flat,TRUE,6,absent
11235,left,2552.93297767639,24,flat,TRUE,6,absent
11236,left,2220.54076194763,24,flat,TRUE,6,absent
11237,left,1826.16972923279,24,flat,TRUE,6,absent
11238,left,1825.72257518768,24,flat,TRUE,6,absent
11239,left,2136.4631652832,24,flat,TRUE,6,absent
11240,right,1654.9631357193,24,flat,TRUE,6,absent
11241,right,812.535524368286,24,flat,TRUE,9,present
11242,right,1919.87228393555,24,flat,TRUE,9,present
11243,right,1803.7052154541,24,flat,TRUE,9,present
11244,right,2188.2312297821,24,flat,TRUE,9,present
11245,right,751.928746700287,24,flat,TRUE,9,present
11246,right,1047.97387123108,24,flat,TRUE,9,present
11247,right,958.871781826019,24,flat,TRUE,9,present
11248,right,1079.55706119537,24,flat,TRUE,9,present
11249,right,1233.92045497894,24,flat,TRUE,9,present
11250,right,954.980254173279,24,flat,TRUE,9,present
11251,right,1329.22291755676,24,flat,TRUE,9,present
11252,right,2194.52333450317,24,flat,TRUE,9,present
11253,right,890.300989151001,24,flat,TRUE,9,present
11254,right,1217.57555007935,24,flat,TRUE,9,present
11255,right,975.601136684418,24,flat,TRUE,9,present
11256,right,2096.91214561462,24,flat,TRUE,9,present
11257,right,1560.97364425659,24,flat,TRUE,9,present
11258,right,906.827807426453,24,flat,TRUE,9,present
11259,right,558.467388153076,24,flat,TRUE,9,present
11260,right,1077.53896713257,24,flat,TRUE,9,present
11261,right,748.702943325043,24,flat,TRUE,9,present
11262,right,1172.05536365509,24,flat,TRUE,9,present
11263,right,1009.35614109039,24,flat,TRUE,9,present
11264,right,1419.10064220428,24,flat,TRUE,9,present
11265,right,1763.55648040772,24,flat,TRUE,9,present
11266,right,2460.37626266479,24,flat,TRUE,9,present
11267,right,1251.44112110138,24,flat,TRUE,9,present
11268,right,1731.35948181152,24,flat,TRUE,9,present
11269,right,1325.41012763977,24,flat,TRUE,9,present
11270,right,939.123630523682,24,flat,TRUE,9,present
11271,left,3825.07872581482,24,flat,TRUE,9,absent
11272,left,2531.08263015747,24,flat,TRUE,9,absent
11273,left,2103.22523117065,24,flat,TRUE,9,absent
11274,left,2031.0480594635,24,flat,TRUE,9,absent
11275,left,3758.63099098206,24,flat,TRUE,9,absent
11276,left,2593.6906337738,24,flat,TRUE,9,absent
11277,left,2152.31037139893,24,flat,TRUE,9,absent
11278,left,2703.06944847107,24,flat,TRUE,9,absent
11279,left,3043.0371761322,24,flat,TRUE,9,absent
11280,left,2759.03725624085,24,flat,TRUE,9,absent
11281,right,874.711573123932,24,gradient,FALSE,3,present
11282,right,687.461912631989,24,gradient,FALSE,3,present
11283,right,776.454150676727,24,gradient,FALSE,3,present
11284,right,590.530931949615,24,gradient,FALSE,3,present
11285,right,1312.42620944977,24,gradient,FALSE,3,present
11286,right,752.074480056763,24,gradient,FALSE,3,present
11287,right,1058.63547325134,24,gradient,FALSE,3,present
11288,right,966.140329837799,24,gradient,FALSE,3,present
11289,right,1326.86269283295,24,gradient,FALSE,3,present
11290,right,1197.82817363739,24,gradient,FALSE,3,present
11291,right,796.384692192078,24,gradient,FALSE,3,present
11292,right,731.041014194489,24,gradient,FALSE,3,present
11293,right,1217.90432929993,24,gradient,FALSE,3,present
11294,right,672.833859920502,24,gradient,FALSE,3,present
11295,right,875.498056411743,24,gradient,FALSE,3,present
11296,right,1247.86806106567,24,gradient,FALSE,3,present
11297,right,574.875116348267,24,gradient,FALSE,3,present
11298,right,638.583838939667,24,gradient,FALSE,3,present
11299,right,602.470993995667,24,gradient,FALSE,3,present
11300,right,546.564877033234,24,gradient,FALSE,3,present
11301,right,1557.85393714905,24,gradient,FALSE,3,present
11302,right,521.042227745056,24,gradient,FALSE,3,present
11303,right,753.061473369598,24,gradient,FALSE,3,present
11304,right,1047.3837852478,24,gradient,FALSE,3,present
11305,right,829.014122486115,24,gradient,FALSE,3,present
11306,right,1110.69560050964,24,gradient,FALSE,3,present
11307,right,812.209844589233,24,gradient,FALSE,3,present
11308,right,766.716957092285,24,gradient,FALSE,3,present
11309,right,1046.30708694458,24,gradient,FALSE,3,present
11310,right,733.889102935791,24,gradient,FALSE,3,present
11311,left,1623.37553501129,24,gradient,FALSE,3,absent
11312,left,1576.25591754913,24,gradient,FALSE,3,absent
11313,left,1682.6308965683,24,gradient,FALSE,3,absent
11314,left,1387.61484622955,24,gradient,FALSE,3,absent
11315,left,2203.62901687622,24,gradient,FALSE,3,absent
11316,left,965.942919254303,24,gradient,FALSE,3,absent
11317,left,924.629688262939,24,gradient,FALSE,3,absent
11318,left,1543.93470287323,24,gradient,FALSE,3,absent
11319,right,1026.94046497345,24,gradient,FALSE,3,absent
11320,left,1122.23505973816,24,gradient,FALSE,3,absent
11321,right,559.721887111664,24,gradient,FALSE,6,present
11322,right,921.445608139038,24,gradient,FALSE,6,present
11323,right,2031.49676322937,24,gradient,FALSE,6,present
11324,right,2185.03308296204,24,gradient,FALSE,6,present
11325,right,1122.02847003937,24,gradient,FALSE,6,present
11326,right,1108.6254119873,24,gradient,FALSE,6,present
11327,right,702.587783336639,24,gradient,FALSE,6,present
11328,right,1025.27058124542,24,gradient,FALSE,6,present
11329,right,952.847898006439,24,gradient,FALSE,6,present
11330,right,1248.79622459412,24,gradient,FALSE,6,present
11331,right,543.206691741943,24,gradient,FALSE,6,present
11332,right,690.87278842926,24,gradient,FALSE,6,present
11333,right,1205.41858673096,24,gradient,FALSE,6,present
11334,right,361.998796463013,24,gradient,FALSE,6,present
11335,right,1453.97019386292,24,gradient,FALSE,6,present
11336,right,909.449398517609,24,gradient,FALSE,6,present
11337,right,854.814231395721,24,gradient,FALSE,6,present
11338,right,687.472879886627,24,gradient,FALSE,6,present
11339,right,719.612002372742,24,gradient,FALSE,6,present
11340,right,831.134855747223,24,gradient,FALSE,6,present
11341,right,2388.84305953979,24,gradient,FALSE,6,present
11342,right,621.739208698273,24,gradient,FALSE,6,present
11343,right,1560.31858921051,24,gradient,FALSE,6,present
11344,right,1673.31790924072,24,gradient,FALSE,6,present
11345,right,621.730625629425,24,gradient,FALSE,6,present
11346,right,1028.32186222076,24,gradient,FALSE,6,present
11347,right,737.508296966553,24,gradient,FALSE,6,present
11348,right,2126.31607055664,24,gradient,FALSE,6,present
11349,right,823.299765586853,24,gradient,FALSE,6,present
11350,left,2543.37167739868,24,gradient,FALSE,6,present
11351,left,1808.51125717163,24,gradient,FALSE,6,absent
11352,left,1976.85635089874,24,gradient,FALSE,6,absent
11353,left,1790.75312614441,24,gradient,FALSE,6,absent
11354,right,2477.08821296692,24,gradient,FALSE,6,absent
11355,left,3021.44908905029,24,gradient,FALSE,6,absent
11356,right,762.403249740601,24,gradient,FALSE,6,absent
11357,left,2635.19287109375,24,gradient,FALSE,6,absent
11358,left,1621.2215423584,24,gradient,FALSE,6,absent
11359,left,1662.88042068481,24,gradient,FALSE,6,absent
11360,left,2341.01724624634,24,gradient,FALSE,6,absent
11361,right,2106.69660568237,24,gradient,FALSE,9,present
11362,right,1060.45866012573,24,gradient,FALSE,9,present
11363,right,1093.02473068237,24,gradient,FALSE,9,present
11364,right,1594.22063827515,24,gradient,FALSE,9,present
11365,right,1060.77992916107,24,gradient,FALSE,9,present
11366,right,624.174356460571,24,gradient,FALSE,9,present
11367,right,784.152746200562,24,gradient,FALSE,9,present
11368,right,791.936159133911,24,gradient,FALSE,9,present
11369,right,1032.88125991821,24,gradient,FALSE,9,present
11370,right,2263.09609413147,24,gradient,FALSE,9,present
11371,right,1533.82897377014,24,gradient,FALSE,9,present
11372,right,1129.03940677643,24,gradient,FALSE,9,present
11373,right,2758.95810127258,24,gradient,FALSE,9,present
11374,right,1187.6437664032,24,gradient,FALSE,9,present
11375,right,703.061282634735,24,gradient,FALSE,9,present
11376,right,1247.75099754333,24,gradient,FALSE,9,present
11377,right,1954.55467700958,24,gradient,FALSE,9,present
11378,right,703.145444393158,24,gradient,FALSE,9,present
11379,right,2198.49514961243,24,gradient,FALSE,9,present
11380,right,955.856740474701,24,gradient,FALSE,9,present
11381,right,976.338088512421,24,gradient,FALSE,9,present
11382,right,1342.69058704376,24,gradient,FALSE,9,present
11383,right,1373.77882003784,24,gradient,FALSE,9,present
11384,right,827.884793281555,24,gradient,FALSE,9,present
11385,right,2318.08543205261,24,gradient,FALSE,9,present
11386,right,1121.97268009186,24,gradient,FALSE,9,present
11387,right,1748.01361560822,24,gradient,FALSE,9,present
11388,right,1391.83521270752,24,gradient,FALSE,9,present
11389,right,555.474877357483,24,gradient,FALSE,9,present
11390,right,813.487589359283,24,gradient,FALSE,9,present
11391,left,2461.4360332489,24,gradient,FALSE,9,absent
11392,left,3085.03389358521,24,gradient,FALSE,9,absent
11393,left,2313.00640106201,24,gradient,FALSE,9,absent
11394,right,684.256315231323,24,gradient,FALSE,9,absent
11395,left,3090.33870697021,24,gradient,FALSE,9,absent
11396,left,2671.81253433227,24,gradient,FALSE,9,absent
11397,left,2933.31456184387,24,gradient,FALSE,9,absent
11398,left,2844.23756599426,24,gradient,FALSE,9,absent
11399,left,2881.37412071228,24,gradient,FALSE,9,absent
11400,left,2981.58740997314,24,gradient,FALSE,9,absent
11401,right,579.20557260513306,24,gradient,TRUE,3,present
11402,right,840.906322002411,24,gradient,TRUE,3,present
11403,right,1003.39102745056,24,gradient,TRUE,3,present
11404,right,943.240642547607,24,gradient,TRUE,3,present
11405,right,606.147050857544,24,gradient,TRUE,3,present
11406,right,844.887495040894,24,gradient,TRUE,3,present
11407,right,899.848699569702,24,gradient,TRUE,3,present
11408,right,948.749721050262,24,gradient,TRUE,3,present
11409,right,1246.94061279297,24,gradient,TRUE,3,present
11410,right,701.340079307556,24,gradient,TRUE,3,present
11411,right,854.800224304199,24,gradient,TRUE,3,present
11412,right,582.745432853699,24,gradient,TRUE,3,present
11413,right,1264.68980312347,24,gradient,TRUE,3,present
11414,right,1074.17905330658,24,gradient,TRUE,3,present
11415,right,659.454464912415,24,gradient,TRUE,3,present
11416,right,706.022620201111,24,gradient,TRUE,3,present
11417,right,623.929381370544,24,gradient,TRUE,3,present
11418,right,564.271330833435,24,gradient,TRUE,3,present
11419,right,762.226343154907,24,gradient,TRUE,3,present
11420,right,865.7146692276,24,gradient,TRUE,3,present
11421,right,1061.558842659,24,gradient,TRUE,3,present
11422,right,548.11429977417,24,gradient,TRUE,3,present
11423,right,1555.20021915436,24,gradient,TRUE,3,present
11424,right,775.619447231293,24,gradient,TRUE,3,present
11425,right,753.344416618347,24,gradient,TRUE,3,present
11426,right,783.286213874817,24,gradient,TRUE,3,present
11427,right,1159.6565246582,24,gradient,TRUE,3,present
11428,right,1121.25658988953,24,gradient,TRUE,3,present
11429,right,655.049085617065,24,gradient,TRUE,3,present
11430,right,1273.08690547943,24,gradient,TRUE,3,present
11431,left,956.603944301605,24,gradient,TRUE,3,absent
11432,left,952.691197395325,24,gradient,TRUE,3,absent
11433,left,1437.02328205109,24,gradient,TRUE,3,absent
11434,left,1571.29049301148,24,gradient,TRUE,3,absent
11435,left,1651.43013000488,24,gradient,TRUE,3,absent
11436,left,1109.28845405579,24,gradient,TRUE,3,absent
11437,left,890.674233436584,24,gradient,TRUE,3,absent
11438,left,1298.21276664734,24,gradient,TRUE,3,absent
11439,left,1028.25963497162,24,gradient,TRUE,3,absent
11440,left,1399.09279346466,24,gradient,TRUE,3,absent
11441,right,937.786340713501,24,gradient,TRUE,6,present
11442,right,1463.13261985779,24,gradient,TRUE,6,present
11443,right,695.485830307007,24,gradient,TRUE,6,present
11444,right,955.734312534332,24,gradient,TRUE,6,present
11445,right,1423.79438877106,24,gradient,TRUE,6,present
11446,right,501.242399215698,24,gradient,TRUE,6,present
11447,right,1575.7116079330401,24,gradient,TRUE,6,present
11448,right,955.848574638367,24,gradient,TRUE,6,present
11449,right,1165.32397270203,24,gradient,TRUE,6,present
11450,right,703.880608081818,24,gradient,TRUE,6,present
11451,right,1283.14065933227,24,gradient,TRUE,6,present
11452,right,1339.38336372376,24,gradient,TRUE,6,present
11453,right,1809.62955951691,24,gradient,TRUE,6,present
11454,right,1138.21792602539,24,gradient,TRUE,6,present
11455,right,1124.0873336792,24,gradient,TRUE,6,present
11456,right,859.490931034088,24,gradient,TRUE,6,present
11457,right,1517.67063140869,24,gradient,TRUE,6,present
11458,right,943.467140197754,24,gradient,TRUE,6,present
11459,right,1202.27181911469,24,gradient,TRUE,6,present
11460,right,1451.8449306488,24,gradient,TRUE,6,present
11461,right,865.72939157486,24,gradient,TRUE,6,present
11462,right,765.45524597168,24,gradient,TRUE,6,present
11463,right,642.862975597382,24,gradient,TRUE,6,present
11464,right,1065.03748893738,24,gradient,TRUE,6,present
11465,right,741.698205471039,24,gradient,TRUE,6,present
11466,right,710.95860004425,24,gradient,TRUE,6,present
11467,right,986.666142940521,24,gradient,TRUE,6,present
11468,right,904.884576797485,24,gradient,TRUE,6,present
11469,right,1263.62955570221,24,gradient,TRUE,6,present
11470,right,626.522958278656,24,gradient,TRUE,6,present
11471,left,2387.89749145508,24,gradient,TRUE,6,absent
11472,left,1451.89321041107,24,gradient,TRUE,6,absent
11473,left,2169.39091682434,24,gradient,TRUE,6,absent
11474,left,2161.42559051514,24,gradient,TRUE,6,absent
11475,left,2558.913230896,24,gradient,TRUE,6,absent
11476,left,2168.32876205444,24,gradient,TRUE,6,absent
11477,left,2571.00033760071,24,gradient,TRUE,6,absent
11478,left,2171.56744003296,24,gradient,TRUE,6,absent
11479,left,2112.99157142639,24,gradient,TRUE,6,absent
11480,left,1486.18531227112,24,gradient,TRUE,6,absent
11481,right,1681.73253536224,24,gradient,TRUE,9,present
11482,right,999.447822570801,24,gradient,TRUE,9,present
11483,right,2175.30369758606,24,gradient,TRUE,9,present
11484,right,2120.82052230835,24,gradient,TRUE,9,present
11485,right,905.933856964111,24,gradient,TRUE,9,present
11486,right,1947.72338867188,24,gradient,TRUE,9,present
11487,right,1109.76910591126,24,gradient,TRUE,9,present
11488,right,1093.19961071014,24,gradient,TRUE,9,present
11489,right,1499.88901615143,24,gradient,TRUE,9,present
11490,right,1183.33625793457,24,gradient,TRUE,9,present
11491,right,1187.75224685669,24,gradient,TRUE,9,present
11492,right,516.90673828125,24,gradient,TRUE,9,present
11493,right,1048.35665225983,24,gradient,TRUE,9,present
11494,right,1261.39831542969,24,gradient,TRUE,9,present
11495,right,1335.17503738403,24,gradient,TRUE,9,present
11496,right,637.148678302765,24,gradient,TRUE,9,present
11497,right,1137.89570331574,24,gradient,TRUE,9,present
11498,right,1572.36850261688,24,gradient,TRUE,9,present
11499,right,811.345994472504,24,gradient,TRUE,9,present
11500,right,604.935586452484,24,gradient,TRUE,9,present
11501,right,810.188949108124,24,gradient,TRUE,9,present
11502,right,1233.69431495667,24,gradient,TRUE,9,present
11503,right,2011.24048233032,24,gradient,TRUE,9,present
11504,right,2044.40093040466,24,gradient,TRUE,9,present
11505,right,1149.45769309998,24,gradient,TRUE,9,present
11506,right,1099.0275144577,24,gradient,TRUE,9,present
11507,right,866.664707660675,24,gradient,TRUE,9,present
11508,right,747.970819473267,24,gradient,TRUE,9,present
11509,right,886.106669902802,24,gradient,TRUE,9,present
11510,right,1732.46347904205,24,gradient,TRUE,9,present
11511,left,2652.95028686523,24,gradient,TRUE,9,absent
11512,left,4275.10070800781,24,gradient,TRUE,9,absent
11513,left,3281.47768974304,24,gradient,TRUE,9,absent
11514,left,3370.51820755005,24,gradient,TRUE,9,absent
11515,left,2825.0846862793,24,gradient,TRUE,9,absent
11516,left,3727.04863548279,24,gradient,TRUE,9,absent
11517,left,2890.14673233032,24,gradient,TRUE,9,absent
11518,right,2356.17566108704,24,gradient,TRUE,9,absent
11519,left,2906.0320854187,24,gradient,TRUE,9,absent
11520,left,3244.41957473755,24,gradient,TRUE,9,absent
11521,right,959.67710018158,25,flat,FALSE,3,present
11522,right,942.022144794464,25,flat,FALSE,3,present
11523,right,587.732434272766,25,flat,FALSE,3,present
11524,right,774.509072303772,25,flat,FALSE,3,present
11525,right,828.007578849792,25,flat,FALSE,3,present
11526,right,1015.86258411407,25,flat,FALSE,3,present
11527,right,846.598923206329,25,flat,FALSE,3,present
11528,right,544.794380664825,25,flat,FALSE,3,present
11529,right,1064.79048728943,25,flat,FALSE,3,present
11530,right,593.622982501984,25,flat,FALSE,3,present
11531,right,847.752213478088,25,flat,FALSE,3,present
11532,right,842.655658721924,25,flat,FALSE,3,present
11533,right,870.747566223145,25,flat,FALSE,3,present
11534,right,785.339117050171,25,flat,FALSE,3,present
11535,right,815.274715423584,25,flat,FALSE,3,present
11536,right,1109.65466499329,25,flat,FALSE,3,present
11537,right,578.401863574982,25,flat,FALSE,3,present
11538,right,516.110956668854,25,flat,FALSE,3,present
11539,right,603.289186954498,25,flat,FALSE,3,present
11540,right,1152.30739116669,25,flat,FALSE,3,present
11541,right,655.043959617615,25,flat,FALSE,3,present
11542,right,577.810049057007,25,flat,FALSE,3,present
11543,right,948.653399944305,25,flat,FALSE,3,present
11544,right,963.968276977539,25,flat,FALSE,3,present
11545,right,1121.65367603302,25,flat,FALSE,3,present
11546,right,1074.14150238037,25,flat,FALSE,3,present
11547,right,1055.70995807648,25,flat,FALSE,3,present
11548,right,1547.28126525879,25,flat,FALSE,3,present
11549,right,610.826671123505,25,flat,FALSE,3,present
11550,right,537.499785423279,25,flat,FALSE,3,present
11551,right,658.753156661987,25,flat,FALSE,3,absent
11552,left,876.585483551025,25,flat,FALSE,3,absent
11553,left,993.73996257782,25,flat,FALSE,3,absent
11554,left,1484.95948314667,25,flat,FALSE,3,absent
11555,left,1514.09244537353,25,flat,FALSE,3,absent
11556,left,1014.81747627258,25,flat,FALSE,3,absent
11557,left,1157.47535228729,25,flat,FALSE,3,absent
11558,left,980.820596218109,25,flat,FALSE,3,absent
11559,left,1073.18770885468,25,flat,FALSE,3,absent
11560,right,609.447956085205,25,flat,FALSE,3,absent
11561,right,1166.5198802948,25,flat,FALSE,6,present
11562,right,1325.9562253952,25,flat,FALSE,6,present
11563,right,928.189694881439,25,flat,FALSE,6,present
11564,right,687.349319458008,25,flat,FALSE,6,present
11565,right,2046.9446182251,25,flat,FALSE,6,present
11566,right,1001.85763835907,25,flat,FALSE,6,present
11567,right,781.164288520813,25,flat,FALSE,6,present
11568,right,679.373204708099,25,flat,FALSE,6,present
11569,right,1126.56342983246,25,flat,FALSE,6,present
11570,right,1139.11056518555,25,flat,FALSE,6,present
11571,right,1235.60357093811,25,flat,FALSE,6,present
11572,right,812.575399875641,25,flat,FALSE,6,present
11573,left,1250.09083747864,25,flat,FALSE,6,present
11574,right,1513.34011554718,25,flat,FALSE,6,present
11575,right,1226.58979892731,25,flat,FALSE,6,present
11576,left,857.240438461304,25,flat,FALSE,6,present
11577,right,1104.323387146,25,flat,FALSE,6,present
11578,right,953.37975025177,25,flat,FALSE,6,present
11579,right,546.874105930328,25,flat,FALSE,6,present
11580,right,1948.61710071564,25,flat,FALSE,6,present
11581,right,1953.98938655853,25,flat,FALSE,6,present
11582,right,1109.63749885559,25,flat,FALSE,6,present
11583,right,1108.78765583038,25,flat,FALSE,6,present
11584,right,1093.67299079895,25,flat,FALSE,6,present
11585,right,575.193166732788,25,flat,FALSE,6,present
11586,right,797.662496566772,25,flat,FALSE,6,present
11587,right,1118.54445934296,25,flat,FALSE,6,present
11588,right,1121.29855155945,25,flat,FALSE,6,present
11589,right,1080.77478408813,25,flat,FALSE,6,present
11590,right,1201.72715187073,25,flat,FALSE,6,present
11591,right,2794.41785812378,25,flat,FALSE,6,absent
11592,left,2304.76427078247,25,flat,FALSE,6,absent
11593,left,4943.94779205322,25,flat,FALSE,6,absent
11594,left,1643.33188533783,25,flat,FALSE,6,absent
11595,left,1456.39443397522,25,flat,FALSE,6,absent
11596,right,2754.51397895813,25,flat,FALSE,6,absent
11597,left,2376.77097320557,25,flat,FALSE,6,absent
11598,left,1578.43887805939,25,flat,FALSE,6,absent
11599,left,1857.33079910278,25,flat,FALSE,6,absent
11600,left,1748.23927879333,25,flat,FALSE,6,absent
11601,left,2262.51244544983,25,flat,FALSE,9,present
11602,right,765.314698219299,25,flat,FALSE,9,present
11603,right,3498.73542785644,25,flat,FALSE,9,present
11604,right,2709.49387550354,25,flat,FALSE,9,present
11605,right,1793.52462291718,25,flat,FALSE,9,present
11606,right,909.516572952271,25,flat,FALSE,9,present
11607,right,613.952279090881,25,flat,FALSE,9,present
11608,right,1468.51801872253,25,flat,FALSE,9,present
11609,right,965.895712375641,25,flat,FALSE,9,present
11610,right,2032.12881088257,25,flat,FALSE,9,present
11611,right,1465.71958065033,25,flat,FALSE,9,present
11612,right,824.685633182526,25,flat,FALSE,9,present
11613,right,1049.56722259522,25,flat,FALSE,9,present
